gene_id,S17S17_1,S17S17_2,S17S17_3,S17SDMSO_1,S17SDMSO_2,S17SDMSO_3,S5S1_1,S5S1_2,S5S1_3,S5SDMSO_1,S5SDMSO_2,S5SDMSO_3,S17S18_1,S17S18_2,S17S18_3,S13S8_1,S13S8_2,S13S8_3,S13SDMSO_1,S13SDMSO_2,S13SDMSO_3,S6S6_1,S6S6_2,S6S6_3,S6SDMSO_1,S6SDMSO_2,S6SDMSO_3
RTF2,53.6619,55.8642,54.6991,59.2908,58.152,56.8915,53.6352,60.0887,51.1966,47.0572,48.9035,50.0716,54.4362,50.4061,50.3029,83.4048,74.4557,77.8754,66.4168,66.8607,64.2831,48.3922,44.3762,45.9782,58.0689,65.2088,61.0004
RTKN,1.69013,1.57957,1.06316,1.1891,1.93312,1.6466,1.24556,1.30254,1.11177,1.30513,1.27064,1.18939,1.31135,1.19088,2.00836,2.42026,1.54244,2.14871,1.57717,1.57034,1.71244,1.31436,1.2779,1.11529,1.31691,1.55236,1.5786
RTKN2,0.576689,0.64889,0.855412,1.19896,1.00551,1.06594,0.726274,0.573477,0.954659,1.16114,1.10337,0.957415,1.02337,0.762355,0.778773,0.152634,0.210192,0.272942,0.843054,0.360646,0.452332,0.83453,0.949108,1.17879,0.992378,0.863952,0.959796
RTL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00828845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTL10,2.46066,2.10731,1.97848,2.6235,2.80137,2.02634,3.55265,3.83184,3.54961,3.44253,2.95418,3.58571,2.45358,3.11991,2.78547,3.93546,3.18749,3.61687,3.72999,4.76811,4.4749,3.16739,2.50892,2.51812,2.90786,3.4268,3.0709
RTL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTL5,0.47068,0.454836,0.380606,1.03182,1.14295,0.762297,0.635337,0.648429,0.469913,0.644214,0.563184,0.634908,0.522321,0.595443,0.443217,1.86525,1.81712,1.89656,2.15425,2.23676,2.20893,0.459748,0.624084,0.572402,0.430601,0.498012,0.501744
RTL6,6.94542,7.07366,5.20938,5.91355,6.20373,6.29312,8.11509,8.36331,7.37044,7.95848,7.54363,8.00357,6.32604,6.23527,7.56303,8.86938,7.80288,8.56316,7.94936,9.60661,8.28613,7.35698,6.61795,6.93554,7.31299,7.32806,6.95323
RTL8A,59.7528,52.9006,50.5094,65.4525,65.9808,65.5189,59.3218,67.6735,55.8408,61.4566,61.8349,64.7765,50.5326,44.9627,57.4452,84.6078,81.988,81.7712,68.5598,99.2574,88.4522,63.2539,57.383,54.8359,59.6324,63.6058,67.1347
RTL8B,15.2178,13.501,13.8648,15.7978,15.6727,16.5539,20.5191,18.478,17.5224,16.5469,16.2006,18.0951,15.7339,14.7852,16.2336,14.8913,14.3572,13.4066,24.3554,32.4244,28.8748,17.472,15.2479,16.2305,18.0454,19.8016,19.8754
RTL8C,55.1779,50.3675,52.2911,68.1653,64.1449,71.3334,65.3601,76.2316,63.3342,56.9389,63.4233,64.0403,48.4545,51.2404,60.4447,107.264,113.61,104.082,77.2885,104.522,91.1825,69.7113,57.4204,58.5595,66.6827,68.946,70.4534
RTL9,0.0369515,0.0521211,0.101242,0.0279521,0.0749315,0.0281318,0.0604066,0.0484462,0.0218594,0.103959,0.0535137,0.0559824,0.0474915,0.0302921,0.105112,0.0213267,0.0,0.00529487,0.0387238,0.0217555,0.0174551,0.0323557,0.0412844,0.065473,0.00548527,0.0314875,0.0232004
RTN1,0.0,0.0155284,0.0,0.0154558,0.0,0.0310927,0.0,0.00713997,0.0,0.0,0.0,0.0150744,0.0,0.0,0.0,0.0572242,0.0506279,0.0564167,0.022717,0.00732332,0.0,0.0071248,0.0,0.0145915,0.0,0.00831366,0.0
RTN2,5.59111,4.10288,4.31049,5.17357,5.57188,6.09786,6.14984,7.45539,5.5444,4.87736,4.8329,5.10482,4.84348,4.84946,5.46298,8.49686,8.00191,7.41488,4.7492,7.47589,7.71554,7.24136,7.05045,6.52114,7.72601,9.4148,8.85411
RTN3,31.9644,32.5954,38.3462,29.3355,30.1243,29.5817,24.0672,25.0301,22.7483,26.2038,27.1975,27.5474,35.447,33.1005,32.1235,29.1485,30.0138,30.0991,26.1501,24.8145,26.4524,25.7565,25.3321,24.668,26.7923,28.1943,27.6678
RTN4,18.8035,19.6823,13.9643,15.255,16.7595,14.447,19.6635,20.8574,20.3555,22.9535,21.0635,22.2013,15.9039,20.6356,18.1181,28.7471,31.5414,31.4712,16.857,12.83,16.2147,24.5302,23.9372,22.6062,21.3345,22.9915,23.2573
RTN4IP1,1.12022,1.30163,1.24163,1.29439,1.14733,1.18671,0.64956,0.675593,0.80814,0.728032,1.01553,0.943956,0.964781,1.07081,1.0192,0.388589,0.562134,0.651014,0.94836,0.694354,1.1321,0.97025,0.858226,0.665252,1.3852,1.14638,0.9223
RTN4R,3.77799,3.76186,1.95072,3.31447,3.81575,2.53184,3.94831,4.38227,3.46384,4.18232,3.43525,3.78661,2.37582,3.23074,3.58774,6.75215,6.35047,6.87931,4.12974,5.98889,5.4169,5.73739,5.49028,5.35097,3.35013,4.08149,3.71231
RTN4RL1,14.0937,9.75595,10.5192,10.5312,10.1934,8.37556,12.7847,14.7982,13.1083,10.7791,10.5279,10.5192,9.45663,12.101,12.266,7.29385,6.13212,6.98306,9.54918,14.8225,11.9962,11.6947,10.3487,10.7585,13.8653,14.741,14.7151
RTN4RL2,0.755532,0.955896,0.671814,0.676078,1.07554,0.673167,0.504977,0.621501,0.31062,0.475165,0.427109,0.460022,0.501175,0.700305,1.02944,1.24688,1.76267,1.20495,1.00728,1.26284,1.49667,0.550847,0.486786,0.527891,0.876074,0.733261,0.809886
RTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTP2,0.0,0.0,0.0275927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTP3,0.0544551,0.0,0.0,0.0,0.0470688,0.0490612,0.0,0.0,0.0931599,0.0,0.0,0.0,0.0,0.0,0.0,0.143551,0.0,0.0,0.0506741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTP4,0.0,0.0,0.0476942,0.0952818,0.227891,0.0477686,0.0,0.0,0.0922336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469188,0.0459437,0.0,0.0,0.0,0.0,0.0,0.0,0.0945396
RTP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTRAF,125.509,129.823,153.543,150.781,142.59,151.193,88.5612,92.7454,95.2018,97.2562,102.131,110.649,137.946,121.25,109.912,81.3655,88.1491,88.4846,107.358,75.18,86.9242,120.266,118.503,126.769,128.386,116.061,121.855
RTTN,0.360604,0.406609,0.460776,0.381838,0.37984,0.415467,0.407385,0.306327,0.251036,0.487107,0.442159,0.408122,0.511345,0.271357,0.361368,0.275028,0.498142,0.267386,0.413414,0.173268,0.280908,0.413467,0.405125,0.365429,0.437707,0.434895,0.359165
RUBCN,3.97482,4.16249,2.39057,3.12875,3.20692,3.11104,3.98343,4.08893,3.91951,4.22847,3.80553,4.20951,3.65003,4.1237,3.8888,5.6997,5.81708,5.777,3.34386,3.34969,3.4624,4.48394,3.81893,3.79968,3.76854,3.73499,3.50041
RUBCNL,3.38965,2.32529,3.42874,4.0281,3.89104,3.84064,3.61247,3.47949,3.5804,1.60041,1.78003,2.30193,3.35437,3.89473,3.21029,1.7304,2.03236,2.1886,3.1824,2.761,3.25344,2.05475,1.93109,1.91252,2.69144,2.34098,2.36254
RUFY1,10.9246,10.8086,11.1354,9.6076,10.5471,9.51582,8.18388,7.55519,7.93309,7.96646,7.85112,8.64864,10.358,9.45024,9.98599,9.40909,9.75723,9.4339,9.1106,7.08678,8.51711,7.93007,7.99427,7.89601,7.35739,8.70121,8.84758
RUFY2,2.13551,1.97385,2.53995,2.75003,2.97512,2.77956,1.82348,1.01462,1.70346,2.10372,2.14555,2.06283,2.44514,2.608,2.37242,1.10372,1.51811,1.65019,1.84324,0.4091,0.796311,2.12473,2.39016,2.6848,1.80027,1.38939,1.4025
RUFY3,1.70092,1.54469,1.49129,1.50311,1.49323,1.20812,1.50925,1.13013,1.54573,1.51663,1.62275,1.41604,1.55362,2.134,1.70733,1.12794,1.17352,0.898949,0.962803,0.505888,0.582667,1.64185,1.74487,1.71316,1.55072,1.1881,1.37779
RUFY4,0.0,0.00818102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00753944,0.0,0.00812715,0.0,0.0,0.00775854,0.0,0.0,0.0,0.0,0.0162322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUNDC1,4.64302,5.00138,3.37716,3.35078,3.57364,3.21951,5.79544,6.48974,5.32323,5.91581,5.83781,6.43433,4.22169,5.05252,4.33481,5.31436,5.04489,4.73566,4.5296,5.12111,5.01395,4.9679,4.79928,4.95599,4.94303,5.81205,5.38304
RUNDC3A,0.0694522,0.049911,0.0319884,0.113668,0.0944391,0.0832933,0.0,0.0316055,0.111522,0.110628,0.0488558,0.0662876,0.0163273,0.0835703,0.0625917,0.366997,0.465363,0.369986,0.101799,0.310983,0.235836,0.0313553,0.0156872,0.0485543,0.162822,0.0353457,0.098765
RUNDC3B,0.902615,0.881811,1.28089,1.11746,1.43887,1.10956,0.693591,0.706464,0.596212,0.722971,0.767973,0.625096,1.35363,0.83785,0.981783,0.193693,0.142247,0.138183,1.32794,0.494338,0.912994,1.05823,1.00629,1.11754,0.679635,0.415041,0.691138
RUNX1,11.9767,11.4244,8.76069,8.68554,9.58124,8.57314,14.3368,13.756,14.7395,11.7327,11.5003,11.5393,9.2515,11.9124,11.1787,6.60505,6.96994,6.868,11.5021,8.00445,10.3143,10.2832,10.802,11.0753,9.43187,8.94887,8.45227
RUNX1T1,0.0,0.00899094,0.00304354,0.015255,0.00871953,0.00605491,0.0259538,0.019063,0.0285323,0.0367013,0.0243316,0.0458418,0.016046,0.00943727,0.00606748,0.00286271,0.00891715,0.0202225,0.0724604,0.022743,0.0332704,0.0108988,0.00260953,0.0138895,0.0109143,0.00650414,0.0115847
RUNX2,1.39419,1.30112,1.17574,1.72605,1.63888,1.60777,0.921832,0.85408,0.918798,0.663533,0.738491,0.677379,1.38935,1.3174,1.26563,0.556437,0.825567,0.444442,1.26708,0.695674,0.957839,0.927305,1.08361,1.16992,0.741611,0.380259,0.66895
RUNX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218995,0.0,0.0,0.0694456,0.00988661,0.0,0.022277,0.0622844,0.0335686,0.0,0.0,0.0,0.0214996,0.0233858,0.0
RUSC1,11.9341,10.623,10.3407,12.7977,12.4536,12.3563,11.6765,14.5793,11.3905,10.4027,10.6951,10.6987,10.9384,11.3741,12.5038,18.8876,16.5255,17.9365,18.2889,23.5467,19.6051,10.5654,8.91963,10.1319,12.8843,12.4905,12.4998
RUSC2,0.84563,1.18584,0.720694,0.92205,1.01098,0.957867,1.53493,1.71634,1.62487,1.7049,1.80301,1.70948,0.78395,1.016,1.05024,1.56185,1.9279,1.46268,1.34435,1.70259,1.55926,1.91556,1.64061,1.80533,1.31026,1.54429,1.16573
RUVBL1,11.1591,11.759,11.5188,15.8612,15.1008,14.136,10.4101,11.4726,10.1243,10.9937,9.62077,9.6754,10.808,9.8873,11.4237,12.8202,12.6548,12.9462,14.2167,15.5744,14.5232,12.104,10.3163,9.69771,14.4641,15.1016,14.8269
RUVBL2,23.8253,22.0079,22.2479,32.7228,33.8871,32.5405,30.7427,33.2913,27.1524,27.2929,30.8647,31.5814,23.2428,20.3947,27.379,49.0719,47.2434,42.7465,42.3021,62.5572,51.2654,32.2449,29.4225,28.547,36.8391,44.8786,43.4323
RWDD1,14.8469,17.2102,17.6394,12.9451,12.1066,13.3657,8.13014,8.46412,9.66174,9.66307,9.65766,9.45684,13.0343,13.0904,12.5246,8.20138,6.97299,8.48457,12.6055,6.9973,9.0602,11.3327,12.0717,11.6446,12.0836,11.6191,12.9835
RWDD2A,3.58016,3.15183,3.33907,3.14449,3.19573,3.42535,2.7461,2.23197,2.88843,2.57443,2.82309,2.46883,3.26986,2.77738,2.75496,0.783103,1.14133,1.08666,2.06578,1.17897,1.71216,2.08793,2.67495,2.44859,2.41372,1.67912,2.35911
RWDD2B,11.4214,13.9896,12.7177,14.7478,16.779,16.0126,9.11205,7.10609,7.32238,7.04055,7.82319,7.45548,13.9164,8.84396,11.6285,6.61394,6.4204,6.72638,11.9563,6.90885,9.66635,8.85493,9.48878,9.86602,8.88449,9.25267,10.71
RWDD3,2.22601,2.59949,3.32214,3.00968,2.3425,3.24861,2.18178,1.56497,2.03429,2.81114,1.82167,2.04442,3.00416,2.03645,1.87528,1.33008,1.54862,1.10072,1.35765,0.847481,0.645342,2.33564,2.49386,2.64482,2.28804,1.69101,2.02866
RWDD4,2.74972,3.20396,3.06,2.46655,2.98593,2.50792,1.89931,2.12342,2.21372,2.86812,2.26338,2.11615,3.0608,2.21332,2.50708,1.43699,1.44608,1.67049,1.96995,1.07595,1.26991,2.84913,2.88513,2.70478,3.03646,2.30943,2.85009
RXFP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RXFP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RXFP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RXFP4,0.0,0.153107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0707137,0.0,0.0
RXRA,51.0211,54.8587,38.7765,38.3988,40.8147,37.2806,63.8173,73.382,61.9656,56.1715,56.7764,57.6699,47.0531,51.8971,53.5215,63.7696,60.4001,59.9142,50.7895,72.4901,65.5256,53.7686,50.4437,50.4256,63.0985,68.3963,67.3416
RXRB,10.0798,11.0667,8.77347,8.41831,8.74335,8.6297,10.7801,10.9875,10.4167,10.3172,9.5576,9.22007,9.37271,9.83211,9.40304,15.2696,15.2856,13.7701,9.9787,13.4547,12.4429,10.5941,10.6434,9.16345,10.6419,11.3004,11.2341
RXRG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RXYLT1,7.7523,7.28931,7.42299,8.31217,8.52725,8.35871,5.55576,5.46876,5.93391,6.15635,6.02298,5.58316,7.00343,6.64487,7.03928,5.73107,6.67896,6.11,6.33488,3.61522,4.0302,6.12257,6.55673,6.45366,6.6132,5.9384,5.7932
RYBP,12.5032,12.8817,12.4781,12.9099,12.6717,12.1772,12.8043,10.9611,14.5415,12.6099,12.0214,12.388,12.6038,14.1655,13.0723,7.70388,9.50309,8.48256,10.5956,3.73645,6.48045,12.5733,14.6816,15.0209,12.0239,9.97253,10.9834
RYK,16.4727,17.3176,16.6327,15.0441,16.3374,13.3274,16.4946,15.6038,16.4664,17.5485,18.5503,18.0165,14.9587,15.9261,16.9351,10.6431,10.6883,10.9663,12.1574,7.4107,10.9336,18.286,18.8599,17.9445,18.5152,16.9363,18.5903
RYR1,0.0819662,0.0433935,0.0333209,0.150884,0.150982,0.152744,0.171649,0.185676,0.118154,0.226354,0.184955,0.173069,0.0632434,0.0705361,0.137342,0.228686,0.211612,0.230602,0.153939,0.304626,0.232832,0.13427,0.111944,0.119359,0.108596,0.134136,0.186309
RYR2,0.0,0.0,0.0,0.00233204,0.0,0.0,0.00221853,0.0042742,0.00886041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00208786,0.0,0.00874524,0.0,0.0
RYR3,0.0,0.0,0.0,0.00205567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00205791,0.0,0.0,0.0,0.0,0.0,0.0,0.00197211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A1,0.64512,1.06161,1.1134,1.74327,0.839072,0.866609,0.946053,0.518306,1.20186,0.757896,0.461472,1.59893,0.728191,1.2301,0.760558,0.408197,0.415006,0.159214,0.565655,2.06909,1.34984,1.00427,0.339778,0.179553,0.166515,1.3699,1.30317
S100A10,280.506,285.11,335.57,350.358,334.526,396.292,307.516,364.78,305.631,399.056,421.566,440.312,270.808,287.085,255.801,523.752,470.767,442.551,247.098,294.734,273.229,326.197,312.213,313.042,344.567,360.235,405.84
S100A11,834.63,894.844,1134.96,1109.55,1027.61,1235.34,754.414,899.016,722.561,831.713,910.402,946.356,947.103,836.102,828.348,1265.84,1187.04,1142.19,903.181,1248.62,1040.67,802.658,735.146,717.716,835.712,954.549,986.586
S100A12,0.305927,0.143346,1.72208,3.43837,4.06949,4.92115,1.58947,2.12268,0.701653,1.80157,0.284768,1.46786,0.901616,0.458325,0.704525,0.684951,0.702425,1.09201,0.737644,1.91483,0.465926,1.69471,1.23678,1.49326,3.13871,3.34051,2.33849
S100A13,31.0177,27.7972,37.8765,41.5594,39.5104,48.7778,39.0977,48.0159,40.2291,43.3471,48.2127,48.0794,33.5616,26.3117,27.5917,50.7513,48.0724,47.1325,54.9879,75.1404,64.1661,44.6694,36.6984,36.1199,54.2171,57.8809,57.6055
S100A14,377.599,338.939,395.884,274.637,262.288,268.373,405.43,478.03,397.282,420.262,426.277,443.177,343.893,367.583,355.658,464.097,433.371,436.981,260.796,334.842,324.546,472.755,455.812,449.502,323.981,363.517,340.284
S100A16,97.8347,105.94,103.833,118.69,110.875,110.082,114.869,128.698,107.445,111.158,110.197,110.283,113.181,97.7445,111.564,197.188,173.583,182.921,128.617,179.19,160.056,94.5039,89.6643,90.708,111.285,125.257,117.468
